claim_status,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
opinion,not verified,active,3655.0,963.0,183.0,7.0,0.0
opinion,not verified,active,3204.0,1166.0,161.0,23.0,3.0
opinion,not verified,active,8936.0,3151.0,1229.0,15.0,5.0
opinion,not verified,active,8983.0,102.0,14.0,1.0,0.0
opinion,not verified,active,4583.0,1337.0,514.0,27.0,7.0
opinion,not verified,active,3675.0,1475.0,76.0,17.0,7.0
opinion,verified,active,8024.0,2595.0,771.0,7.0,0.0
opinion,not verified,active,483.0,153.0,56.0,4.0,1.0
opinion,not verified,banned,6845.0,2144.0,583.0,13.0,1.0
opinion,not verified,active,4366.0,1696.0,584.0,25.0,9.0
opinion,not verified,active,5809.0,340.0,53.0,4.0,1.0
opinion,not verified,active,5961.0,1238.0,60.0,5.0,1.0
opinion,not verified,under review,4623.0,1711.0,681.0,42.0,12.0
opinion,verified,active,284.0,15.0,3.0,0.0,0.0
opinion,not verified,active,654.0,126.0,31.0,3.0,1.0
opinion,not verified,active,8947.0,3793.0,150.0,50.0,16.0
opinion,not verified,active,7543.0,2409.0,577.0,50.0,7.0
opinion,not verified,active,2562.0,540.0,156.0,2.0,0.0
opinion,not verified,active,2544.0,196.0,72.0,3.0,1.0
opinion,not verified,active,6668.0,1780.0,707.0,2.0,1.0
opinion,not verified,active,6887.0,1348.0,399.0,6.0,2.0
opinion,not verified,active,8043.0,1785.0,612.0,10.0,0.0
opinion,not verified,active,9966.0,3708.0,111.0,12.0,2.0
opinion,not verified,active,8503.0,970.0,219.0,2.0,1.0
opinion,not verified,active,427.0,128.0,22.0,1.0,0.0
opinion,not verified,active,2214.0,679.0,198.0,9.0,1.0
opinion,verified,active,6272.0,737.0,173.0,1.0,0.0
opinion,not verified,active,7041.0,2385.0,615.0,59.0,7.0
opinion,not verified,active,2825.0,162.0,61.0,1.0,0.0
opinion,not verified,under review,1761.0,132.0,40.0,2.0,0.0
opinion,not verified,active,2929.0,622.0,148.0,4.0,1.0
opinion,not verified,active,4436.0,170.0,56.0,4.0,1.0
opinion,verified,active,3243.0,44.0,17.0,0.0,0.0
opinion,not verified,active,5617.0,1711.0,445.0,10.0,0.0
opinion,verified,active,5316.0,1063.0,52.0,25.0,4.0
opinion,verified,under review,3987.0,1238.0,281.0,4.0,1.0
opinion,not verified,active,5249.0,449.0,154.0,2.0,0.0
opinion,verified,active,6688.0,2431.0,449.0,42.0,3.0
opinion,not verified,active,8411.0,673.0,242.0,9.0,2.0
opinion,not verified,active,9972.0,1203.0,449.0,9.0,1.0
opinion,not verified,active,7511.0,1494.0,540.0,14.0,2.0
opinion,not verified,active,2314.0,266.0,58.0,4.0,1.0
opinion,not verified,active,6054.0,1318.0,234.0,23.0,0.0
opinion,not verified,active,8914.0,2523.0,522.0,60.0,10.0
opinion,not verified,active,5275.0,503.0,150.0,7.0,1.0
opinion,not verified,active,8367.0,50.0,8.0,1.0,0.0
opinion,not verified,active,7692.0,293.0,100.0,7.0,3.0
opinion,not verified,active,1775.0,136.0,11.0,0.0,0.0
opinion,not verified,active,3748.0,1009.0,45.0,13.0,3.0
opinion,not verified,active,643.0,35.0,3.0,0.0,0.0
opinion,not verified,active,854.0,297.0,64.0,7.0,3.0
opinion,not verified,active,9969.0,1891.0,448.0,46.0,15.0
opinion,not verified,active,4668.0,1526.0,262.0,31.0,11.0
opinion,verified,active,6728.0,818.0,32.0,7.0,1.0
opinion,not verified,active,5547.0,644.0,51.0,12.0,2.0
opinion,not verified,under review,7668.0,2892.0,541.0,69.0,3.0
opinion,not verified,active,6239.0,2323.0,99.0,3.0,1.0
opinion,not verified,active,4313.0,518.0,40.0,2.0,1.0
opinion,not verified,active,9857.0,1528.0,223.0,9.0,3.0
opinion,not verified,active,8593.0,3604.0,253.0,89.0,3.0
opinion,not verified,under review,4938.0,859.0,71.0,12.0,1.0
opinion,not verified,active,3792.0,1492.0,586.0,5.0,0.0
opinion,not verified,active,1660.0,479.0,72.0,4.0,1.0
opinion,not verified,active,9244.0,191.0,59.0,0.0,0.0
opinion,not verified,active,4870.0,1502.0,378.0,8.0,0.0
opinion,not verified,active,9098.0,211.0,81.0,0.0,0.0
opinion,not verified,under review,2448.0,275.0,85.0,4.0,1.0
opinion,not verified,active,8908.0,660.0,57.0,4.0,1.0
opinion,verified,active,6720.0,696.0,66.0,7.0,2.0
opinion,not verified,active,6265.0,1958.0,775.0,46.0,11.0
opinion,not verified,active,3899.0,667.0,29.0,15.0,6.0
opinion,not verified,active,3278.0,61.0,17.0,0.0,0.0
opinion,not verified,active,3612.0,1218.0,1.0,1.0,0.0
opinion,not verified,banned,7325.0,2670.0,399.0,23.0,2.0
opinion,not verified,active,5863.0,338.0,87.0,1.0,0.0
opinion,not verified,active,718.0,196.0,47.0,2.0,1.0
opinion,not verified,active,5608.0,454.0,172.0,4.0,0.0
opinion,not verified,active,7034.0,1306.0,502.0,20.0,7.0
opinion,not verified,active,7809.0,2584.0,496.0,26.0,6.0
opinion,not verified,active,9434.0,2723.0,639.0,66.0,23.0
opinion,not verified,active,8287.0,1093.0,234.0,14.0,5.0
opinion,not verified,banned,386.0,44.0,6.0,1.0,0.0
opinion,not verified,active,2187.0,677.0,198.0,1.0,0.0
opinion,not verified,active,9269.0,279.0,62.0,2.0,1.0
opinion,verified,active,3020.0,1119.0,116.0,0.0,0.0
opinion,not verified,active,1912.0,29.0,4.0,0.0,0.0
opinion,not verified,active,8984.0,1022.0,266.0,8.0,0.0
opinion,not verified,active,3850.0,1614.0,91.0,17.0,7.0
opinion,not verified,active,8423.0,2151.0,267.0,12.0,2.0
opinion,not verified,active,1983.0,653.0,94.0,1.0,0.0
opinion,verified,active,6011.0,1043.0,351.0,21.0,3.0
opinion,not verified,active,8001.0,2606.0,495.0,57.0,12.0
opinion,not verified,active,3303.0,84.0,21.0,1.0,0.0
opinion,not verified,active,643.0,156.0,23.0,2.0,1.0
opinion,not verified,active,7651.0,2459.0,537.0,25.0,1.0
opinion,not verified,under review,268.0,59.0,17.0,0.0,0.0
opinion,verified,active,493.0,202.0,2.0,2.0,1.0
opinion,verified,active,7358.0,1307.0,173.0,32.0,9.0
opinion,not verified,active,8843.0,2137.0,325.0,20.0,2.0
opinion,not verified,active,2018.0,279.0,41.0,4.0,1.0
opinion,not verified,active,693.0,34.0,1.0,0.0,0.0
opinion,not verified,active,3681.0,68.0,24.0,2.0,1.0
opinion,not verified,active,7198.0,643.0,16.0,2.0,0.0
opinion,not verified,active,3801.0,264.0,93.0,6.0,2.0
opinion,not verified,active,2502.0,985.0,297.0,4.0,1.0
opinion,verified,active,6045.0,1733.0,644.0,30.0,5.0
opinion,not verified,active,7881.0,2529.0,463.0,23.0,5.0
opinion,not verified,active,3624.0,981.0,9.0,14.0,0.0
opinion,verified,active,2168.0,206.0,11.0,1.0,0.0
opinion,verified,active,8553.0,2815.0,744.0,62.0,23.0
opinion,not verified,under review,947.0,75.0,20.0,2.0,0.0
opinion,not verified,active,4081.0,1377.0,521.0,28.0,7.0
opinion,not verified,active,2435.0,28.0,10.0,1.0,0.0
opinion,verified,active,8408.0,1405.0,200.0,31.0,6.0
opinion,not verified,active,9849.0,582.0,226.0,12.0,2.0
opinion,not verified,active,3055.0,872.0,192.0,1.0,0.0
opinion,verified,active,5002.0,1783.0,480.0,12.0,1.0
opinion,not verified,active,2345.0,712.0,156.0,7.0,0.0
opinion,not verified,active,3792.0,836.0,125.0,12.0,2.0
opinion,verified,active,7361.0,527.0,207.0,1.0,0.0
opinion,not verified,active,5112.0,532.0,66.0,1.0,0.0
opinion,not verified,active,8800.0,661.0,32.0,13.0,3.0
opinion,not verified,active,2928.0,320.0,54.0,1.0,0.0
opinion,not verified,active,94.0,17.0,5.0,0.0,0.0
opinion,not verified,active,9981.0,4015.0,968.0,37.0,11.0
opinion,not verified,active,9117.0,301.0,117.0,4.0,0.0
opinion,not verified,active,8216.0,2800.0,752.0,9.0,3.0
opinion,not verified,active,9844.0,2467.0,157.0,8.0,1.0
opinion,not verified,active,5186.0,1399.0,73.0,1.0,0.0
opinion,verified,active,322.0,12.0,2.0,0.0,0.0
opinion,not verified,active,2087.0,14.0,2.0,0.0,0.0
opinion,verified,active,5074.0,1519.0,584.0,36.0,5.0
opinion,not verified,active,4040.0,647.0,248.0,8.0,1.0
opinion,not verified,active,4058.0,932.0,296.0,1.0,0.0
opinion,not verified,active,6147.0,855.0,208.0,14.0,3.0
opinion,not verified,active,6598.0,218.0,51.0,1.0,0.0
opinion,not verified,active,5913.0,628.0,234.0,15.0,1.0
opinion,not verified,active,8935.0,3699.0,358.0,74.0,3.0
opinion,verified,active,6121.0,961.0,332.0,14.0,2.0
opinion,not verified,active,101.0,32.0,2.0,0.0,0.0
opinion,not verified,active,8289.0,3043.0,327.0,23.0,8.0
opinion,not verified,active,7721.0,2115.0,124.0,38.0,7.0
opinion,not verified,active,1085.0,434.0,38.0,4.0,1.0
opinion,not verified,active,3226.0,1205.0,448.0,19.0,4.0
opinion,not verified,active,6247.0,1396.0,311.0,9.0,3.0
opinion,not verified,active,7391.0,552.0,174.0,11.0,2.0
opinion,not verified,active,6654.0,2220.0,876.0,9.0,1.0
opinion,not verified,active,3541.0,720.0,32.0,9.0,2.0
opinion,verified,active,399.0,140.0,48.0,0.0,0.0
opinion,not verified,active,7465.0,2336.0,108.0,46.0,11.0
opinion,not verified,active,7239.0,2489.0,193.0,34.0,11.0
opinion,not verified,active,9867.0,1341.0,294.0,17.0,4.0
opinion,not verified,active,1045.0,304.0,34.0,1.0,0.0
opinion,not verified,active,1124.0,346.0,89.0,6.0,1.0
opinion,not verified,active,2185.0,176.0,50.0,1.0,0.0
opinion,not verified,active,4043.0,1382.0,446.0,18.0,2.0
opinion,not verified,active,1952.0,34.0,2.0,1.0,0.0
opinion,not verified,active,4475.0,1317.0,125.0,32.0,2.0
opinion,not verified,active,5003.0,1756.0,93.0,16.0,3.0
opinion,not verified,active,9639.0,1648.0,554.0,28.0,1.0
opinion,verified,active,1752.0,658.0,60.0,2.0,0.0
opinion,not verified,active,1824.0,198.0,25.0,4.0,1.0
opinion,not verified,active,2729.0,840.0,189.0,18.0,7.0
opinion,not verified,under review,1965.0,723.0,41.0,0.0,0.0
opinion,verified,active,4987.0,650.0,37.0,9.0,3.0
opinion,not verified,active,8144.0,322.0,18.0,4.0,1.0
opinion,not verified,active,4238.0,1176.0,15.0,28.0,9.0
opinion,verified,active,5881.0,1588.0,47.0,6.0,0.0
opinion,not verified,active,7584.0,2898.0,1059.0,57.0,12.0
opinion,not verified,active,6181.0,607.0,186.0,6.0,1.0
opinion,not verified,active,3085.0,447.0,99.0,4.0,0.0
opinion,not verified,active,9306.0,2372.0,765.0,55.0,20.0
opinion,not verified,active,3386.0,1445.0,434.0,26.0,4.0
opinion,not verified,active,1720.0,225.0,82.0,1.0,0.0
opinion,not verified,active,29.0,5.0,2.0,0.0,0.0
opinion,not verified,active,5538.0,1327.0,521.0,22.0,6.0
opinion,not verified,active,9437.0,815.0,313.0,19.0,0.0
opinion,not verified,active,9934.0,151.0,50.0,1.0,0.0
opinion,not verified,active,5108.0,581.0,179.0,5.0,1.0
opinion,not verified,active,1468.0,6.0,2.0,0.0,0.0
opinion,not verified,active,7953.0,775.0,186.0,16.0,1.0
opinion,not verified,active,5424.0,2085.0,753.0,32.0,13.0
opinion,not verified,active,7316.0,54.0,16.0,1.0,0.0
opinion,not verified,active,8138.0,67.0,20.0,1.0,0.0
opinion,not verified,active,1450.0,170.0,35.0,2.0,1.0
opinion,not verified,active,20.0,3.0,1.0,0.0,0.0
opinion,not verified,active,2138.0,284.0,38.0,6.0,1.0
opinion,not verified,active,6329.0,1609.0,557.0,9.0,1.0
opinion,not verified,active,6396.0,2536.0,406.0,39.0,1.0
opinion,verified,active,6417.0,2219.0,167.0,16.0,4.0
opinion,not verified,active,3982.0,1018.0,343.0,25.0,0.0
opinion,not verified,banned,2406.0,23.0,2.0,0.0,0.0
opinion,not verified,under review,7590.0,2891.0,1057.0,66.0,10.0
opinion,not verified,active,9865.0,4366.0,284.0,60.0,11.0
opinion,verified,active,958.0,76.0,21.0,2.0,0.0
opinion,not verified,under review,9559.0,5.0,2.0,0.0,0.0
opinion,not verified,banned,1592.0,571.0,36.0,6.0,1.0
opinion,not verified,active,6594.0,938.0,282.0,3.0,1.0
opinion,not verified,active,3740.0,1505.0,358.0,0.0,0.0
opinion,verified,active,5043.0,452.0,88.0,5.0,2.0
opinion,not verified,active,3369.0,223.0,48.0,2.0,1.0
opinion,not verified,active,5953.0,2324.0,584.0,54.0,9.0
opinion,verified,active,9430.0,888.0,126.0,16.0,1.0
opinion,not verified,active,6347.0,1051.0,22.0,6.0,2.0
opinion,not verified,active,4499.0,1215.0,338.0,27.0,9.0
opinion,not verified,active,2487.0,310.0,20.0,1.0,0.0
opinion,not verified,active,3559.0,742.0,12.0,4.0,0.0
opinion,not verified,active,8976.0,1592.0,279.0,3.0,1.0
opinion,not verified,active,4568.0,1758.0,694.0,25.0,7.0
opinion,not verified,active,5107.0,2025.0,669.0,5.0,0.0
opinion,not verified,active,291.0,35.0,12.0,0.0,0.0
opinion,verified,active,3271.0,329.0,111.0,5.0,2.0
opinion,not verified,active,319.0,33.0,4.0,0.0,0.0
opinion,not verified,active,3544.0,262.0,43.0,6.0,1.0
opinion,not verified,active,2006.0,499.0,122.0,1.0,0.0
opinion,verified,active,355.0,107.0,7.0,2.0,1.0
opinion,not verified,active,8435.0,1604.0,599.0,28.0,8.0
opinion,not verified,active,5960.0,835.0,317.0,4.0,1.0
opinion,not verified,active,3825.0,364.0,2.0,8.0,2.0
opinion,verified,under review,6024.0,2583.0,666.0,9.0,1.0
opinion,not verified,active,8807.0,1896.0,428.0,19.0,2.0
opinion,not verified,active,7861.0,1510.0,13.0,18.0,5.0
opinion,not verified,active,7930.0,2696.0,248.0,3.0,0.0
opinion,verified,active,6434.0,2014.0,29.0,32.0,8.0
opinion,not verified,active,4337.0,287.0,46.0,0.0,0.0
opinion,not verified,active,9316.0,3415.0,928.0,60.0,19.0
opinion,not verified,active,5544.0,355.0,52.0,6.0,1.0
opinion,verified,active,1334.0,563.0,38.0,9.0,3.0
opinion,not verified,active,2820.0,570.0,99.0,13.0,3.0
opinion,not verified,active,6685.0,2821.0,770.0,68.0,2.0
opinion,not verified,active,1307.0,399.0,52.0,4.0,1.0
opinion,not verified,active,9230.0,1898.0,667.0,37.0,9.0
opinion,not verified,active,3841.0,1429.0,141.0,24.0,9.0
opinion,not verified,active,5293.0,1939.0,106.0,11.0,3.0
opinion,not verified,active,6195.0,420.0,158.0,5.0,1.0
opinion,not verified,under review,3741.0,1598.0,367.0,38.0,5.0
opinion,not verified,active,617.0,190.0,34.0,1.0,0.0
opinion,not verified,active,1672.0,161.0,2.0,3.0,0.0
opinion,not verified,active,212.0,17.0,3.0,0.0,0.0
opinion,verified,active,1485.0,463.0,167.0,3.0,1.0
opinion,not verified,active,2772.0,449.0,9.0,7.0,0.0
opinion,not verified,active,7317.0,711.0,40.0,9.0,0.0
opinion,verified,active,5061.0,999.0,277.0,16.0,0.0
opinion,not verified,active,874.0,376.0,132.0,4.0,1.0
opinion,not verified,active,1198.0,199.0,35.0,2.0,1.0
opinion,not verified,active,1391.0,26.0,3.0,0.0,0.0
opinion,not verified,active,1127.0,334.0,102.0,1.0,0.0
opinion,not verified,active,4871.0,1227.0,443.0,13.0,3.0
opinion,not verified,active,9878.0,214.0,70.0,3.0,1.0
opinion,not verified,active,5897.0,5.0,1.0,0.0,0.0
opinion,not verified,active,9370.0,4094.0,1394.0,67.0,8.0
opinion,not verified,active,2668.0,425.0,158.0,2.0,1.0
opinion,verified,active,3335.0,1370.0,35.0,16.0,1.0
opinion,not verified,active,6024.0,1843.0,635.0,2.0,1.0
opinion,not verified,active,1432.0,121.0,22.0,0.0,0.0
opinion,not verified,active,2572.0,330.0,86.0,3.0,0.0
opinion,not verified,active,9730.0,3976.0,141.0,26.0,2.0
opinion,not verified,active,7056.0,844.0,137.0,15.0,5.0
opinion,not verified,active,5439.0,142.0,13.0,3.0,0.0
opinion,not verified,active,3188.0,104.0,20.0,2.0,1.0
opinion,not verified,active,2148.0,733.0,86.0,8.0,0.0
opinion,not verified,active,1645.0,525.0,64.0,10.0,0.0
opinion,not verified,active,6035.0,1085.0,19.0,13.0,0.0
opinion,not verified,active,425.0,177.0,37.0,2.0,0.0
opinion,not verified,under review,9465.0,888.0,143.0,22.0,8.0
opinion,not verified,active,3413.0,783.0,161.0,2.0,1.0
opinion,not verified,active,9335.0,1707.0,518.0,41.0,12.0
opinion,not verified,active,5609.0,797.0,15.0,4.0,1.0
opinion,not verified,active,9252.0,802.0,112.0,6.0,0.0
opinion,not verified,active,7958.0,100.0,36.0,1.0,0.0
opinion,not verified,under review,2428.0,630.0,7.0,3.0,1.0
opinion,not verified,active,4086.0,1008.0,336.0,0.0,0.0
opinion,not verified,active,2068.0,603.0,57.0,1.0,0.0
opinion,not verified,active,7856.0,1196.0,85.0,29.0,1.0
opinion,not verified,active,7929.0,2885.0,758.0,7.0,1.0
opinion,not verified,active,3862.0,1329.0,253.0,30.0,7.0
opinion,not verified,active,5301.0,1292.0,500.0,13.0,1.0
opinion,not verified,active,6255.0,2252.0,849.0,11.0,4.0
opinion,not verified,active,729.0,96.0,8.0,0.0,0.0
opinion,not verified,active,1627.0,180.0,24.0,3.0,1.0
opinion,not verified,active,771.0,142.0,45.0,1.0,0.0
opinion,not verified,active,2781.0,1137.0,433.0,26.0,9.0
opinion,not verified,active,2936.0,363.0,137.0,4.0,1.0
opinion,not verified,active,6614.0,1393.0,390.0,19.0,7.0
opinion,verified,active,5701.0,423.0,157.0,1.0,0.0
opinion,not verified,active,6058.0,1150.0,364.0,20.0,1.0
opinion,not verified,active,8240.0,1674.0,594.0,25.0,4.0
opinion,not verified,active,3524.0,1525.0,555.0,34.0,0.0
opinion,not verified,active,2252.0,723.0,101.0,16.0,3.0
opinion,not verified,active,9717.0,3608.0,626.0,68.0,4.0
opinion,not verified,banned,3749.0,315.0,33.0,7.0,1.0
opinion,not verified,active,2092.0,742.0,260.0,11.0,3.0
opinion,not verified,active,3584.0,1298.0,71.0,16.0,1.0
opinion,not verified,active,2356.0,467.0,124.0,11.0,2.0
opinion,verified,active,137.0,49.0,13.0,1.0,0.0
opinion,not verified,banned,4878.0,285.0,53.0,1.0,0.0
opinion,verified,active,8231.0,2141.0,813.0,26.0,7.0
opinion,verified,active,7522.0,602.0,217.0,7.0,0.0
opinion,not verified,active,6999.0,548.0,53.0,7.0,1.0
opinion,not verified,active,4299.0,454.0,153.0,3.0,1.0
opinion,not verified,active,5768.0,1397.0,434.0,24.0,4.0
opinion,not verified,active,7034.0,953.0,37.0,13.0,2.0
opinion,not verified,banned,350.0,3.0,0.0,0.0,0.0
opinion,not verified,active,6673.0,717.0,118.0,6.0,2.0
opinion,not verified,active,8066.0,397.0,114.0,0.0,0.0
opinion,not verified,active,8785.0,3865.0,1082.0,52.0,16.0
opinion,not verified,under review,3276.0,646.0,208.0,3.0,1.0
opinion,not verified,active,4287.0,1635.0,518.0,16.0,6.0
opinion,not verified,active,625.0,56.0,7.0,1.0,0.0
opinion,not verified,active,1237.0,204.0,56.0,4.0,1.0
opinion,not verified,active,9882.0,565.0,198.0,9.0,1.0
opinion,not verified,active,5803.0,643.0,89.0,4.0,0.0
opinion,not verified,active,7049.0,935.0,29.0,11.0,1.0
opinion,not verified,active,7659.0,1383.0,457.0,4.0,1.0
opinion,not verified,active,4024.0,1455.0,92.0,31.0,9.0
opinion,not verified,active,1962.0,569.0,104.0,0.0,0.0
opinion,not verified,active,8722.0,60.0,11.0,1.0,0.0
opinion,not verified,active,7222.0,1148.0,61.0,29.0,2.0
opinion,not verified,active,1416.0,489.0,162.0,4.0,0.0
opinion,not verified,active,5861.0,698.0,230.0,3.0,1.0
opinion,not verified,active,7971.0,1340.0,316.0,29.0,4.0
opinion,not verified,under review,3927.0,292.0,40.0,5.0,1.0
opinion,verified,active,4294.0,1592.0,286.0,23.0,0.0
opinion,not verified,active,6964.0,585.0,51.0,13.0,5.0
opinion,verified,active,274.0,3.0,1.0,0.0,0.0
opinion,not verified,active,1692.0,265.0,4.0,3.0,1.0
opinion,not verified,active,1914.0,474.0,132.0,2.0,1.0
opinion,not verified,active,3324.0,1195.0,146.0,26.0,4.0
opinion,not verified,active,5721.0,66.0,7.0,1.0,0.0
opinion,verified,active,1208.0,157.0,38.0,2.0,1.0
opinion,not verified,active,9098.0,2463.0,227.0,51.0,6.0
opinion,not verified,active,9439.0,1035.0,405.0,25.0,10.0
opinion,not verified,active,4913.0,517.0,82.0,2.0,0.0
opinion,not verified,active,3904.0,1632.0,543.0,3.0,1.0
opinion,not verified,active,7965.0,2063.0,246.0,0.0,0.0
opinion,not verified,active,6114.0,2177.0,567.0,12.0,1.0
opinion,not verified,active,7277.0,127.0,23.0,3.0,1.0
opinion,not verified,active,9424.0,323.0,52.0,4.0,1.0
opinion,not verified,active,4116.0,440.0,44.0,11.0,4.0
opinion,not verified,active,3853.0,608.0,165.0,12.0,3.0
opinion,not verified,active,3195.0,1078.0,188.0,12.0,1.0
opinion,not verified,banned,5646.0,403.0,125.0,5.0,1.0
opinion,not verified,active,125.0,46.0,15.0,0.0,0.0
opinion,not verified,banned,4245.0,1781.0,539.0,23.0,3.0
opinion,not verified,active,2121.0,286.0,110.0,0.0,0.0
opinion,not verified,active,4320.0,1457.0,307.0,33.0,4.0
opinion,not verified,active,3507.0,42.0,4.0,1.0,0.0
opinion,not verified,active,1812.0,333.0,106.0,0.0,0.0
opinion,not verified,active,218.0,37.0,0.0,0.0,0.0
opinion,not verified,active,1524.0,190.0,74.0,2.0,0.0
opinion,verified,active,5609.0,122.0,23.0,0.0,0.0
opinion,not verified,active,4420.0,402.0,38.0,9.0,1.0
opinion,not verified,active,228.0,14.0,3.0,0.0,0.0
opinion,not verified,active,8918.0,1841.0,286.0,24.0,3.0
opinion,not verified,under review,659.0,239.0,63.0,3.0,1.0
opinion,not verified,active,2246.0,824.0,72.0,3.0,1.0
opinion,not verified,active,5504.0,631.0,210.0,1.0,0.0
opinion,verified,active,1235.0,350.0,114.0,2.0,1.0
opinion,not verified,active,1478.0,136.0,5.0,1.0,0.0
opinion,not verified,active,3388.0,753.0,72.0,6.0,1.0
opinion,not verified,active,7771.0,1126.0,92.0,5.0,2.0
opinion,not verified,active,5161.0,710.0,168.0,6.0,0.0
opinion,not verified,active,9528.0,639.0,172.0,6.0,1.0
opinion,not verified,active,9619.0,3456.0,461.0,16.0,5.0
opinion,not verified,active,5114.0,1632.0,446.0,26.0,9.0
opinion,not verified,active,7806.0,78.0,9.0,1.0,0.0
opinion,not verified,active,1938.0,704.0,273.0,10.0,2.0
opinion,not verified,active,6923.0,2693.0,798.0,51.0,5.0
opinion,not verified,active,2795.0,596.0,23.0,10.0,2.0
opinion,not verified,active,5301.0,1778.0,493.0,11.0,2.0
opinion,not verified,active,7446.0,379.0,98.0,3.0,1.0
opinion,not verified,active,3668.0,1337.0,114.0,19.0,6.0
opinion,not verified,active,4484.0,667.0,5.0,11.0,2.0
opinion,not verified,active,8145.0,1261.0,490.0,19.0,4.0
opinion,not verified,active,7115.0,1849.0,491.0,9.0,3.0
opinion,verified,active,4165.0,1324.0,518.0,22.0,0.0
opinion,not verified,active,5567.0,1155.0,251.0,4.0,1.0
opinion,not verified,active,6267.0,1643.0,362.0,18.0,7.0
opinion,not verified,active,1966.0,873.0,25.0,6.0,2.0
opinion,not verified,active,6207.0,738.0,68.0,13.0,0.0
opinion,not verified,banned,3370.0,1163.0,189.0,3.0,0.0
opinion,not verified,active,4804.0,1288.0,487.0,3.0,1.0
opinion,not verified,active,2204.0,195.0,14.0,4.0,2.0
opinion,not verified,active,9195.0,3298.0,1110.0,27.0,0.0
opinion,not verified,banned,1450.0,52.0,17.0,0.0,0.0
opinion,not verified,active,1871.0,127.0,47.0,1.0,0.0
opinion,not verified,active,7668.0,732.0,227.0,2.0,0.0
opinion,not verified,active,3777.0,1553.0,324.0,0.0,0.0
opinion,not verified,active,6352.0,305.0,38.0,7.0,2.0
opinion,not verified,active,565.0,77.0,17.0,1.0,0.0
opinion,not verified,under review,8752.0,1050.0,94.0,15.0,3.0
opinion,not verified,active,4710.0,606.0,88.0,10.0,0.0
opinion,not verified,active,5627.0,566.0,142.0,11.0,4.0
opinion,not verified,active,643.0,187.0,18.0,3.0,0.0
opinion,not verified,active,806.0,25.0,6.0,0.0,0.0
opinion,not verified,active,6442.0,2134.0,70.0,19.0,1.0
opinion,not verified,active,5137.0,1181.0,332.0,24.0,3.0
opinion,not verified,active,9655.0,4143.0,44.0,74.0,14.0
opinion,not verified,active,2678.0,802.0,57.0,9.0,1.0
opinion,not verified,active,4466.0,1585.0,419.0,20.0,5.0
opinion,not verified,active,2568.0,266.0,20.0,4.0,1.0
opinion,verified,under review,9571.0,2989.0,948.0,15.0,5.0
opinion,not verified,active,2011.0,288.0,108.0,6.0,0.0
opinion,not verified,active,6481.0,2812.0,515.0,60.0,7.0
opinion,not verified,active,1169.0,342.0,32.0,7.0,1.0
opinion,not verified,active,2202.0,282.0,27.0,2.0,0.0
opinion,not verified,active,5210.0,1955.0,81.0,30.0,6.0
opinion,not verified,active,4498.0,712.0,264.0,7.0,1.0
opinion,not verified,active,4658.0,214.0,64.0,0.0,0.0
opinion,not verified,active,6395.0,1235.0,322.0,27.0,2.0
opinion,not verified,active,611.0,173.0,22.0,4.0,1.0
opinion,not verified,active,2491.0,854.0,94.0,4.0,1.0
opinion,not verified,active,9792.0,390.0,155.0,7.0,1.0
opinion,not verified,banned,486.0,21.0,2.0,0.0,0.0
opinion,not verified,active,6647.0,2233.0,782.0,48.0,2.0
opinion,not verified,active,4836.0,1731.0,259.0,21.0,2.0
opinion,not verified,active,7792.0,2768.0,843.0,5.0,0.0
opinion,verified,active,5453.0,1943.0,62.0,45.0,18.0
opinion,not verified,active,5526.0,898.0,22.0,17.0,1.0
opinion,not verified,active,7385.0,2343.0,101.0,14.0,5.0
opinion,not verified,active,9671.0,2097.0,154.0,48.0,18.0
opinion,not verified,active,9002.0,935.0,143.0,19.0,1.0
opinion,not verified,active,4163.0,1195.0,94.0,22.0,2.0
opinion,not verified,banned,6469.0,2419.0,210.0,56.0,13.0
opinion,not verified,active,3517.0,1394.0,469.0,7.0,2.0
opinion,verified,active,5174.0,2151.0,282.0,29.0,7.0
opinion,not verified,active,1175.0,140.0,10.0,1.0,0.0
opinion,not verified,active,1159.0,478.0,77.0,8.0,3.0
opinion,not verified,active,3276.0,906.0,46.0,4.0,1.0
opinion,not verified,active,1888.0,758.0,217.0,1.0,0.0
opinion,not verified,active,8184.0,2614.0,242.0,43.0,4.0
opinion,not verified,active,607.0,253.0,4.0,1.0,0.0
opinion,not verified,active,193.0,13.0,3.0,0.0,0.0
opinion,not verified,active,7056.0,2109.0,8.0,13.0,5.0
opinion,not verified,active,8514.0,315.0,48.0,7.0,2.0
opinion,not verified,active,1442.0,453.0,85.0,6.0,0.0
opinion,not verified,active,7421.0,906.0,169.0,20.0,5.0
opinion,not verified,active,4075.0,393.0,111.0,2.0,0.0
opinion,verified,active,4133.0,677.0,1.0,16.0,0.0
opinion,not verified,active,9676.0,3109.0,251.0,76.0,2.0
opinion,not verified,active,8136.0,3281.0,684.0,7.0,1.0
opinion,not verified,active,9007.0,2431.0,443.0,59.0,2.0
opinion,not verified,active,4688.0,202.0,15.0,0.0,0.0
opinion,not verified,active,8094.0,3028.0,920.0,16.0,5.0
opinion,not verified,active,4918.0,1249.0,267.0,2.0,0.0
